timestamp,deviceId,temperature,humidity,pressure,vibration,anomaly_prediction,anomaly,anomaly_score
2026-08-10T00:26:07.715934+05:30,pythondevice01,32.4,62.65,1015.74,0.48,1,Normal,0.09527973782601973
2026-08-10T00:26:09.737566+05:30,pythondevice01,26.76,47.32,1027.09,0.39,1,Normal,0.06974067594672922
2026-08-10T00:26:11.743814+05:30,pythondevice01,20.75,74.36,1009.16,0.74,1,Normal,0.04014946895387095
2026-08-10T00:26:13.759788+05:30,pythondevice01,32.86,47.7,990.58,0.43,1,Normal,0.003034329068601793
2026-08-10T00:26:15.764871+05:30,pythondevice01,28.1,75.21,1026.69,0.12,1,Normal,0.012700867455986309
2026-08-10T00:26:17.767950+05:30,pythondevice01,30.07,75.39,992.96,0.78,1,Normal,0.030229066731247478
2026-08-10T00:26:19.773666+05:30,pythondevice01,24.03,58.01,1018.88,0.79,1,Normal,0.07828199057832463
2026-08-10T00:26:21.779906+05:30,pythondevice01,27.2,66.28,999.77,0.78,1,Normal,0.10309851926554875
2026-08-10T00:26:23.786142+05:30,pythondevice01,30.48,50.72,1026.67,0.49,1,Normal,0.0746568403703155
2026-08-10T00:26:25.792988+05:30,pythondevice01,31.23,65.38,1001.12,0.37,1,Normal,0.08525810668640532
2026-08-10T00:26:27.797200+05:30,pythondevice01,24.07,60.37,1000.2,0.8,1,Normal,0.07780887153867622
2026-08-10T00:26:29.802228+05:30,pythondevice01,32.49,70.4,1006.66,0.85,1,Normal,0.07927917367024095
2026-08-10T00:26:31.808745+05:30,pythondevice01,33.07,65.62,998.89,0.61,1,Normal,0.07632775649272527
2026-08-10T00:26:33.817608+05:30,pythondevice01,20.39,77.45,999.15,0.95,-1,Anomaly,-0.005375341572271264
2026-08-10T00:26:35.931727+05:30,pythondevice01,24.53,73.16,1022.11,0.83,1,Normal,0.08020578879501672
2026-08-10T00:26:37.937034+05:30,pythondevice01,24.06,66.96,997.27,0.82,1,Normal,0.06984107453772365
2026-08-10T00:26:39.942423+05:30,pythondevice01,24.72,68.48,1023.34,0.25,1,Normal,0.07422782625158875
2026-08-10T00:26:41.946303+05:30,pythondevice01,34.89,76.87,1018.91,0.61,1,Normal,0.022652989724886607
2026-08-10T00:26:43.951688+05:30,pythondevice01,32.15,42.05,1019.78,0.65,1,Normal,0.05996839840837653
2026-08-10T00:26:45.958738+05:30,pythondevice01,29.69,62.66,1018.13,0.52,1,Normal,0.09700673809529331
2026-08-10T00:26:47.969726+05:30,pythondevice01,28.61,43.28,997.04,0.11,1,Normal,0.008884134419321787
2026-08-10T00:26:49.975200+05:30,pythondevice01,23.43,73.07,1003.73,0.11,1,Normal,0.011705852260845862
2026-08-10T00:26:51.982322+05:30,pythondevice01,28.91,41.21,1013.45,0.7,1,Normal,0.06853472962063467
2026-08-10T00:26:53.986965+05:30,pythondevice01,33.97,58.05,1022.36,0.22,1,Normal,0.05593810386027587
2026-08-10T00:26:55.993654+05:30,pythondevice01,20.3,50.95,1014.45,0.3,1,Normal,0.03462773999683033
2026-08-10T00:26:58.000825+05:30,pythondevice01,26.81,62.37,1015.03,0.79,1,Normal,0.09602975990725587
2026-08-10T00:27:00.006857+05:30,pythondevice01,28.05,45.43,1015.43,0.21,1,Normal,0.07969576852653293
2026-08-10T00:27:02.014080+05:30,pythondevice01,24.51,46.84,1008.63,0.2,1,Normal,0.07716294892533493
2026-08-10T00:27:04.020391+05:30,pythondevice01,23.3,45.93,997.49,0.15,1,Normal,0.034342562589277925
2026-08-10T00:27:06.024754+05:30,pythondevice01,29.92,68.94,996.05,0.9,1,Normal,0.06116336921728427
2026-08-10T00:27:08.055202+05:30,pythondevice01,25.89,46.07,1019.04,0.93,1,Normal,0.059323803030162936
2026-08-10T00:27:10.063012+05:30,pythondevice01,32.83,73.63,1018.84,0.98,1,Normal,0.03556981666608283
2026-08-10T00:27:12.066372+05:30,pythondevice01,22.55,69.49,1015.69,0.32,1,Normal,0.06017916339990659
2026-08-10T00:27:14.070355+05:30,pythondevice01,30.42,52.68,990.63,0.43,1,Normal,0.014012998374931973
2026-08-10T00:27:16.073621+05:30,pythondevice01,21.4,60.04,1014.54,0.89,1,Normal,0.04308939982940274
2026-08-10T00:27:18.077206+05:30,pythondevice01,25.01,79.49,1017.7,0.49,1,Normal,0.0450013265417436
2026-08-10T00:27:20.086350+05:30,pythondevice01,30.4,56.3,1001.5,0.56,1,Normal,0.1075392879007947
2026-08-10T00:27:22.090435+05:30,pythondevice01,26.22,79.98,1022.98,0.45,1,Normal,0.02769021261598692
2026-08-10T00:27:24.096028+05:30,pythondevice01,28.28,46.62,1025.47,0.8,1,Normal,0.0725401499009305
2026-08-10T00:27:26.100849+05:30,pythondevice01,21.05,59.66,994.41,0.15,1,Normal,0.004379964840483086
2026-08-10T00:27:28.104918+05:30,pythondevice01,26.24,76.34,1010.55,0.65,1,Normal,0.08759119351277983
2026-08-10T00:27:30.110063+05:30,pythondevice01,25.47,52.4,1001.46,0.79,1,Normal,0.08596961672185482
2026-08-10T00:27:32.114531+05:30,pythondevice01,28.0,66.2,1013.87,0.39,1,Normal,0.09791879723919367
2026-08-10T00:27:34.120143+05:30,pythondevice01,21.24,72.06,1013.08,0.13,1,Normal,0.011331897218681664
2026-08-10T00:27:36.127119+05:30,pythondevice01,24.7,74.04,997.19,0.77,1,Normal,0.06944734595205687
2026-08-10T00:27:38.131629+05:30,pythondevice01,24.48,60.73,1013.9,0.61,1,Normal,0.09992166067303021
2026-08-10T00:27:40.136726+05:30,pythondevice01,30.34,78.96,995.02,0.59,1,Normal,0.04293182101247628
2026-08-10T00:27:42.141783+05:30,pythondevice01,21.93,61.87,1027.4,0.66,1,Normal,0.03657706212822298
2026-08-10T00:27:44.147809+05:30,pythondevice01,29.65,43.53,1021.28,0.98,1,Normal,0.03304099942444583
2026-08-10T00:27:46.151973+05:30,pythondevice01,23.39,43.15,1009.49,0.16,1,Normal,0.051723051945980036
2026-08-10T00:27:48.156107+05:30,pythondevice01,29.05,73.53,998.12,0.98,1,Normal,0.046109287391404075
2026-08-10T00:27:50.167749+05:30,pythondevice01,33.82,58.56,1006.59,0.2,1,Normal,0.05638812265725279
2026-08-10T00:27:52.174248+05:30,pythondevice01,28.71,74.19,999.88,0.44,1,Normal,0.08390707912591394
2026-08-10T00:27:54.179243+05:30,pythondevice01,20.13,42.43,1021.72,0.43,-1,Anomaly,-0.0012380417466418825
2026-08-10T00:27:56.186100+05:30,pythondevice01,21.05,56.24,992.48,0.87,1,Normal,0.009260952247567622
2026-08-10T00:27:58.189537+05:30,pythondevice01,20.99,69.29,1029.41,0.43,1,Normal,0.005519134186862229
2026-08-10T00:28:00.196337+05:30,pythondevice01,21.6,56.79,1015.86,0.41,1,Normal,0.06631359696245015
2026-08-10T00:28:02.200647+05:30,pythondevice01,34.05,75.38,990.12,0.64,-1,Anomaly,-0.022470110967227175
2026-08-10T00:28:04.205580+05:30,pythondevice01,28.52,79.15,1008.55,0.14,1,Normal,0.008929928418152766
2026-08-10T00:28:06.211860+05:30,pythondevice01,29.63,76.17,1005.14,0.66,1,Normal,0.09411963468874901
2026-08-10T00:28:08.216127+05:30,pythondevice01,32.42,60.48,999.06,0.33,1,Normal,0.07257220303684381
2026-08-10T00:28:10.221205+05:30,pythondevice01,31.08,43.47,991.43,0.91,1,Normal,0.01061181702890368
2026-08-10T00:28:12.227089+05:30,pythondevice01,33.68,42.42,1010.18,0.9,1,Normal,0.03998982202904666
2026-08-10T00:28:14.232525+05:30,pythondevice01,34.4,55.69,1006.49,0.5,1,Normal,0.05862805122406023
2026-08-10T00:28:16.237855+05:30,pythondevice01,22.65,45.25,1024.27,0.13,1,Normal,0.024540065900987562
2026-08-10T00:28:18.243782+05:30,pythondevice01,32.43,56.22,1019.08,0.94,1,Normal,0.0665501262384181
2026-08-10T00:28:20.249849+05:30,pythondevice01,26.85,53.51,1012.93,0.1,1,Normal,0.04807750120558563
2026-08-10T00:28:22.254296+05:30,pythondevice01,22.51,50.94,1010.26,0.32,1,Normal,0.0701026004723811
2026-08-10T00:28:24.257787+05:30,pythondevice01,29.43,71.82,997.87,0.73,1,Normal,0.09383235403046242
2026-08-10T00:28:26.261483+05:30,pythondevice01,23.69,51.58,997.88,0.26,1,Normal,0.06828877315092713
2026-08-10T00:28:28.265990+05:30,pythondevice01,33.76,51.23,1009.12,0.82,1,Normal,0.052304737912791555
2026-08-10T00:28:30.285153+05:30,pythondevice01,27.04,66.69,993.03,0.54,1,Normal,0.06691896303407807
2026-08-10T00:28:32.289798+05:30,pythondevice01,26.38,63.48,997.23,0.62,1,Normal,0.10173772073337717
2026-08-10T00:28:34.292782+05:30,pythondevice01,30.38,77.99,1005.86,0.93,1,Normal,0.04935101088434324
2026-08-10T00:28:36.407777+05:30,pythondevice01,22.06,58.97,1024.83,0.12,1,Normal,0.02432096368461778
2026-08-10T00:28:38.410956+05:30,pythondevice01,34.3,76.12,1001.29,0.89,1,Normal,0.025307055854360105
2026-08-10T00:28:40.415576+05:30,pythondevice01,33.79,62.17,1014.93,0.26,1,Normal,0.06843434250268665
2026-08-10T00:28:42.421849+05:30,pythondevice01,34.24,53.87,1027.14,0.8,1,Normal,0.037088487244121726
2026-08-10T00:28:44.425230+05:30,pythondevice01,26.4,68.25,1019.1,0.51,1,Normal,0.09665192919253712
2026-08-10T00:28:46.428510+05:30,pythondevice01,31.37,75.08,991.98,0.21,-1,Anomaly,-0.0033203857134486148
2026-08-10T00:28:48.433364+05:30,pythondevice01,30.57,50.34,1007.91,0.21,1,Normal,0.06422015253760138
2026-08-10T00:28:50.438597+05:30,pythondevice01,34.12,73.13,1008.04,0.2,1,Normal,0.03048301510209972
2026-08-10T00:28:52.443551+05:30,pythondevice01,27.34,73.93,1001.81,0.68,1,Normal,0.09104256239203717
2026-08-10T00:28:54.448019+05:30,pythondevice01,32.15,40.19,1010.79,0.74,1,Normal,0.05304882470462191
2026-08-10T00:28:56.452170+05:30,pythondevice01,31.38,71.25,1006.94,0.88,1,Normal,0.08292835714413183
2026-08-10T00:28:58.461052+05:30,pythondevice01,33.91,67.74,992.08,0.32,-1,Anomaly,-0.0021901701657589534
2026-08-10T00:29:00.464402+05:30,pythondevice01,31.75,75.37,993.72,0.47,1,Normal,0.034585276216121286
2026-08-10T00:29:02.470098+05:30,pythondevice01,25.89,52.3,998.24,0.33,1,Normal,0.08744468849888287
2026-08-10T00:29:04.476802+05:30,pythondevice01,34.67,46.94,1014.63,0.59,1,Normal,0.042646931653112174
2026-08-10T00:29:06.484220+05:30,pythondevice01,33.97,51.35,1028.31,0.56,1,Normal,0.03744842433052731
2026-08-10T00:29:08.489228+05:30,pythondevice01,29.79,71.17,1016.62,0.98,1,Normal,0.05248131680055723
2026-08-10T00:29:10.504722+05:30,pythondevice01,23.7,79.57,1008.6,0.93,1,Normal,0.0031970779280893202
2026-08-10T00:29:12.512002+05:30,pythondevice01,23.76,41.52,1002.83,0.36,1,Normal,0.040260469693604306
2026-08-10T00:29:14.517649+05:30,pythondevice01,20.65,40.38,1007.03,0.61,1,Normal,0.020291637363790582
2026-08-10T00:29:16.523174+05:30,pythondevice01,30.59,66.84,1008.62,0.49,1,Normal,0.10608277607242311
2026-08-10T00:29:18.528525+05:30,pythondevice01,27.96,68.44,1005.95,0.46,1,Normal,0.10154959798630436
2026-08-10T00:29:20.532201+05:30,pythondevice01,26.74,48.94,994.09,0.39,1,Normal,0.05993147283734013
2026-08-10T00:29:22.548349+05:30,pythondevice01,34.64,42.04,1012.48,0.31,1,Normal,0.021701287582847617
2026-08-10T00:29:24.554073+05:30,pythondevice01,23.59,53.84,1020.55,0.4,1,Normal,0.0777917387899425
2026-08-10T00:29:26.558909+05:30,pythondevice01,24.75,79.89,1025.69,0.19,-1,Anomaly,-0.006986377553828249
2026-08-10T00:29:28.564129+05:30,pythondevice01,20.33,40.4,993.81,0.56,-1,Anomaly,-0.021176713695695404
2026-08-10T00:29:30.571034+05:30,pythondevice01,33.05,42.28,1012.33,0.32,1,Normal,0.060818126231417136
2026-08-10T00:29:32.575559+05:30,pythondevice01,22.19,76.17,1021.14,0.73,1,Normal,0.05261823099663321
2026-08-10T00:29:34.580292+05:30,pythondevice01,29.56,44.42,1026.18,0.64,1,Normal,0.06924551753769881
2026-08-10T00:29:36.585709+05:30,pythondevice01,25.75,53.63,997.03,0.98,1,Normal,0.0466564112328679
2026-08-10T00:29:38.601285+05:30,pythondevice01,22.76,55.45,1002.7,0.47,1,Normal,0.08739661117044234
2026-08-10T00:29:40.605277+05:30,pythondevice01,28.91,47.58,1011.99,0.66,1,Normal,0.10391024920236441
2026-08-10T00:29:42.609210+05:30,pythondevice01,20.0,56.37,1004.72,0.55,1,Normal,0.03435778293936853
2026-08-10T00:29:44.617485+05:30,pythondevice01,24.15,48.29,997.53,0.97,1,Normal,0.03807127924673104
2026-08-10T00:29:46.622040+05:30,pythondevice01,29.98,45.09,1001.43,0.17,1,Normal,0.04704618495308177
2026-08-10T00:29:48.627319+05:30,pythondevice01,27.62,48.95,1013.14,0.99,1,Normal,0.04030303449176498
2026-08-10T00:29:50.634301+05:30,pythondevice01,31.71,65.24,997.94,0.87,1,Normal,0.07430799187333403
2026-08-10T00:29:52.637671+05:30,pythondevice01,26.58,47.37,1012.1,0.61,1,Normal,0.1072748380758784
2026-08-10T00:29:54.644871+05:30,pythondevice01,32.62,54.32,994.49,0.89,1,Normal,0.04432455999237761
2026-08-10T00:29:56.652009+05:30,pythondevice01,27.08,71.86,1024.85,0.53,1,Normal,0.08113209843702679
2026-08-10T00:29:58.658139+05:30,pythondevice01,25.23,69.51,1007.64,0.78,1,Normal,0.08700047489310953
2026-08-10T00:30:00.662845+05:30,pythondevice01,29.44,60.96,1023.96,0.22,1,Normal,0.061559822854798996
2026-08-10T00:30:02.677935+05:30,pythondevice01,27.95,43.62,992.49,0.33,1,Normal,0.019459356476951517
2026-08-10T00:30:04.683496+05:30,pythondevice01,32.08,40.61,1029.04,0.15,-1,Anomaly,-0.031863060235430285
2026-08-10T00:30:06.687684+05:30,pythondevice01,31.24,55.23,1015.24,0.92,1,Normal,0.07436200998341796
2026-08-10T00:30:08.695081+05:30,pythondevice01,30.71,60.89,1018.79,0.14,1,Normal,0.0678002046794145
2026-08-10T00:30:10.701240+05:30,pythondevice01,24.26,51.35,1024.04,0.32,1,Normal,0.08012008425525396
2026-08-10T00:30:12.717951+05:30,pythondevice01,24.22,49.89,1021.88,0.84,1,Normal,0.07272537632188653
2026-08-10T00:30:14.726053+05:30,pythondevice01,26.04,57.69,1021.33,0.72,1,Normal,0.08352445775279232
2026-08-10T00:30:16.732847+05:30,pythondevice01,30.57,62.65,990.01,0.93,-1,Anomaly,-0.01644513918268875
2026-08-10T00:30:18.737129+05:30,pythondevice01,28.94,65.74,995.65,0.9,1,Normal,0.07456193923770987
2026-08-10T00:30:20.742834+05:30,pythondevice01,22.82,58.88,1027.8,0.64,1,Normal,0.04939646897839023
2026-08-10T00:30:22.748218+05:30,pythondevice01,33.4,48.75,1024.4,0.74,1,Normal,0.06135153647157787
2026-08-10T00:30:24.752377+05:30,pythondevice01,21.0,60.54,1012.28,0.96,1,Normal,0.011941210412670822
2026-08-10T00:30:26.758113+05:30,pythondevice01,26.45,44.56,1021.99,0.45,1,Normal,0.07718271830075496
2026-08-10T00:30:28.765869+05:30,pythondevice01,32.9,44.55,1018.29,0.66,1,Normal,0.071950167992398
2026-08-10T00:30:30.773887+05:30,pythondevice01,23.99,69.58,994.64,0.49,1,Normal,0.054071434788675266
2026-08-10T00:30:32.785726+05:30,pythondevice01,26.68,72.36,1029.46,0.2,1,Normal,0.007356427801441967
2026-08-10T00:30:34.795202+05:30,pythondevice01,20.43,71.48,1022.81,0.82,1,Normal,0.03834087177507228
2026-08-10T00:30:36.804568+05:30,pythondevice01,29.04,70.27,1005.22,0.83,1,Normal,0.09670517639938814
2026-08-10T00:30:38.810826+05:30,pythondevice01,26.11,64.94,1001.55,0.48,1,Normal,0.11013576775543582
2026-08-10T00:30:40.815075+05:30,pythondevice01,34.53,73.57,1027.1,0.87,1,Normal,0.004410530741992158
2026-08-10T00:30:42.821671+05:30,pythondevice01,34.8,56.67,1001.73,0.91,1,Normal,0.026800832867859614
2026-08-10T00:30:44.827375+05:30,pythondevice01,28.56,50.11,998.62,0.6,1,Normal,0.1034756932302428
2026-08-10T00:30:46.835622+05:30,pythondevice01,22.45,71.22,990.2,0.79,-1,Anomaly,-0.010457788741175755
2026-08-10T00:30:48.840714+05:30,pythondevice01,22.35,74.2,1029.02,0.53,1,Normal,0.022305849374581466
2026-08-10T00:30:50.847028+05:30,pythondevice01,26.21,64.86,1005.47,0.64,1,Normal,0.11230485706062548
2026-08-10T00:30:52.850957+05:30,pythondevice01,26.63,44.21,1027.97,0.93,1,Normal,0.024212956807265762
2026-08-10T00:30:54.856881+05:30,pythondevice01,32.93,66.43,997.67,0.18,1,Normal,0.03220132411387622
2026-08-10T00:30:56.865346+05:30,pythondevice01,31.8,66.8,1017.07,0.19,1,Normal,0.06906221232451204
2026-08-10T00:30:58.871357+05:30,pythondevice01,26.41,54.72,1027.55,0.16,1,Normal,0.05539341575409118
2026-08-10T00:31:00.876374+05:30,pythondevice01,27.08,71.95,1019.85,0.76,1,Normal,0.08988818254569708
2026-08-10T00:31:02.881341+05:30,pythondevice01,25.22,79.36,1010.9,0.5,1,Normal,0.05185839146571569
2026-08-10T00:31:04.885118+05:30,pythondevice01,31.53,58.16,1020.45,0.12,1,Normal,0.05801056810712113
2026-08-10T00:31:06.889048+05:30,pythondevice01,27.5,65.47,996.4,0.59,1,Normal,0.10443273527608049
2026-08-10T00:31:08.903510+05:30,pythondevice01,34.58,42.73,1002.09,0.4,1,Normal,0.016981955924302183
2026-08-10T00:31:10.909208+05:30,pythondevice01,30.52,60.24,1010.41,0.59,1,Normal,0.11230610902174609
2026-08-10T00:31:12.915282+05:30,pythondevice01,31.92,57.21,1023.99,0.91,1,Normal,0.06988752120480635
2026-08-10T00:31:14.922155+05:30,pythondevice01,23.75,76.55,1010.55,0.39,1,Normal,0.06167589820452479
2026-08-10T00:31:16.937933+05:30,pythondevice01,30.47,49.43,1029.51,0.51,1,Normal,0.04267682224128155
2026-08-10T00:31:18.944526+05:30,pythondevice01,25.22,53.96,1000.65,0.94,1,Normal,0.0748753470943212
2026-08-10T00:31:20.947743+05:30,pythondevice01,27.47,42.34,999.33,0.22,1,Normal,0.04283687883058673
2026-08-10T00:31:22.959126+05:30,pythondevice01,24.67,45.03,1000.75,0.4,1,Normal,0.06439262876849272
2026-08-10T00:31:24.967020+05:30,pythondevice01,27.7,57.15,1012.66,0.61,1,Normal,0.10591315041005328
2026-08-10T00:31:26.972244+05:30,pythondevice01,29.57,66.61,1015.0,0.98,1,Normal,0.06306229293670884
2026-08-10T00:31:28.979493+05:30,pythondevice01,33.36,52.12,1015.64,0.6,1,Normal,0.08181439528894646
2026-08-10T00:31:30.989163+05:30,pythondevice01,26.49,79.9,1001.58,0.47,1,Normal,0.050739339090818514
2026-08-10T00:31:33.052950+05:30,pythondevice01,31.52,73.05,1009.63,0.21,1,Normal,0.0694789607845408
2026-08-10T00:31:35.060300+05:30,pythondevice01,25.98,41.57,1006.22,0.39,1,Normal,0.06147114173878088
2026-08-10T00:31:37.065686+05:30,pythondevice01,31.88,62.08,995.34,0.1,1,Normal,0.002117001297744503
2026-08-10T00:31:39.069253+05:30,pythondevice01,25.11,60.93,1024.05,0.47,1,Normal,0.07031887664469294
2026-08-10T00:31:41.072555+05:30,pythondevice01,28.89,48.23,1022.36,0.78,1,Normal,0.07972411914871935
2026-08-10T00:31:43.078064+05:30,pythondevice01,21.94,79.95,998.62,0.54,1,Normal,0.03320118879941136
2026-08-10T00:31:45.082442+05:30,pythondevice01,24.6,53.36,1010.26,0.2,1,Normal,0.09338778261987712
2026-08-10T00:31:47.088445+05:30,pythondevice01,21.95,44.16,1018.27,0.66,1,Normal,0.06430342487303309
2026-08-10T00:31:49.094456+05:30,pythondevice01,31.01,72.15,1017.92,0.45,1,Normal,0.0901166912760687
2026-08-10T00:31:51.099380+05:30,pythondevice01,23.59,66.81,1022.46,0.94,1,Normal,0.05205329675415049
2026-08-10T00:31:53.105246+05:30,pythondevice01,29.74,47.91,1023.67,0.32,1,Normal,0.08153132928742945
2026-08-10T00:31:55.111556+05:30,pythondevice01,20.89,67.91,992.55,0.52,1,Normal,0.020900784941702888
2026-08-10T00:31:57.117434+05:30,pythondevice01,24.45,42.45,1023.39,0.77,1,Normal,0.0465703126704502
2026-08-10T00:31:59.125892+05:30,pythondevice01,21.19,65.41,993.88,0.81,1,Normal,0.02984422806081033
2026-08-10T00:32:01.140176+05:30,pythondevice01,25.46,60.3,1015.31,0.84,1,Normal,0.09142318925215975
2026-08-10T00:32:03.149577+05:30,pythondevice01,24.18,70.63,1021.02,0.78,1,Normal,0.08470184977591039
2026-08-10T00:32:05.155084+05:30,pythondevice01,29.24,45.81,1024.81,0.78,1,Normal,0.07342504055708327
2026-08-10T00:32:07.160565+05:30,pythondevice01,27.98,58.07,1010.32,0.5,1,Normal,0.10825965356302969
2026-08-10T00:32:09.166903+05:30,pythondevice01,32.22,44.58,1004.45,0.67,1,Normal,0.07109926152792267
2026-08-10T00:32:11.173327+05:30,pythondevice01,22.85,77.43,1017.62,0.14,1,Normal,0.010006681715745369
2026-08-10T00:32:13.179235+05:30,pythondevice01,24.7,49.08,1005.53,0.9,1,Normal,0.0621768465644037
2026-08-10T00:32:15.184713+05:30,pythondevice01,29.18,69.21,1012.59,0.99,1,Normal,0.05154756780054959
2026-08-10T00:32:17.190055+05:30,pythondevice01,27.0,57.89,1009.16,0.94,1,Normal,0.07733284904660037
2026-08-10T00:32:19.200021+05:30,pythondevice01,31.4,51.07,1004.76,0.74,1,Normal,0.0782482149440662
2026-08-10T00:32:21.203738+05:30,pythondevice01,28.8,58.6,1028.3,0.9,1,Normal,0.044202417433968466
2026-08-10T00:32:23.208366+05:30,pythondevice01,29.17,63.99,1028.79,0.55,1,Normal,0.048398000188891066
2026-08-10T00:32:25.212713+05:30,pythondevice01,22.13,51.99,992.22,0.92,-1,Anomaly,-0.008988465931947576
2026-08-10T00:32:27.218104+05:30,pythondevice01,30.08,59.8,1013.81,0.38,1,Normal,0.09574985869053082
2026-08-10T00:32:29.227428+05:30,pythondevice01,27.72,46.84,1025.98,0.14,1,Normal,0.04674764103722728
2026-08-10T00:32:31.232907+05:30,pythondevice01,23.93,77.09,999.83,0.84,1,Normal,0.06514596300457887
2026-08-10T00:32:33.237026+05:30,pythondevice01,24.4,53.9,991.82,0.9,1,Normal,0.02339706737667957
2026-08-10T00:32:35.246135+05:30,pythondevice01,23.87,62.54,1005.02,0.21,1,Normal,0.054878827519999396
2026-08-10T00:32:37.264926+05:30,pythondevice01,21.52,73.4,1002.63,0.51,1,Normal,0.05893085016926913
2026-08-10T00:32:39.270176+05:30,pythondevice01,23.55,69.37,1010.0,0.75,1,Normal,0.08974921369049993
2026-08-10T00:32:41.275984+05:30,pythondevice01,32.93,44.78,1021.11,0.28,1,Normal,0.05725374023617158
2026-08-10T00:32:43.281083+05:30,pythondevice01,27.8,63.57,996.9,0.63,1,Normal,0.10387986969576934
2026-08-10T00:32:45.284802+05:30,pythondevice01,24.3,78.77,1022.89,0.26,1,Normal,0.019198601016278793
2026-08-10T00:32:47.293848+05:30,pythondevice01,22.54,51.76,1023.24,0.17,1,Normal,0.048999087634711724
2026-08-10T00:32:49.297192+05:30,pythondevice01,31.14,73.25,1008.66,0.48,1,Normal,0.09467646914856626
2026-08-10T00:32:51.301368+05:30,pythondevice01,31.32,42.78,994.18,0.32,1,Normal,0.03482593482416907
2026-08-10T00:32:53.307382+05:30,pythondevice01,29.46,75.35,1016.23,0.1,1,Normal,0.031099778992811244
2026-08-10T00:32:55.314100+05:30,pythondevice01,26.84,45.6,1023.56,0.14,1,Normal,0.053728406629486414
2026-08-10T00:32:57.317678+05:30,pythondevice01,27.05,46.2,1023.7,0.21,1,Normal,0.07388812384587068
2026-08-10T00:32:59.357095+05:30,pythondevice01,33.8,61.01,1026.28,0.89,1,Normal,0.04512400966103469
2026-08-10T00:33:01.391225+05:30,pythondevice01,34.1,47.59,995.02,0.54,1,Normal,0.027029638342278783
2026-08-10T00:33:03.397809+05:30,pythondevice01,30.19,62.52,1028.52,0.11,1,Normal,0.02427922655663839
2026-08-10T00:33:05.403171+05:30,pythondevice01,33.84,77.47,1012.95,0.59,1,Normal,0.05130107271361595
2026-08-10T00:33:07.408016+05:30,pythondevice01,25.1,50.06,1001.77,0.32,1,Normal,0.08218852054845727
2026-08-10T00:33:09.415003+05:30,pythondevice01,27.13,77.83,1006.34,0.13,1,Normal,0.01823054380457878
2026-08-10T00:33:11.425530+05:30,pythondevice01,30.5,79.94,1017.78,0.63,1,Normal,0.04168693868330964
2026-08-10T00:33:13.441281+05:30,pythondevice01,34.81,58.27,990.29,0.86,-1,Anomaly,-0.03685265202409593
2026-08-10T00:33:15.445769+05:30,pythondevice01,34.62,56.98,1007.53,0.52,1,Normal,0.05531079737813849
2026-08-10T00:33:17.450195+05:30,pythondevice01,27.2,55.82,998.43,0.53,1,Normal,0.10890232711591269
2026-08-11T17:30:06.479301+05:30,pythondevice01,23.47,40.16,1026.61,0.55,1,Normal,0.014584039408921612
2026-08-11T17:30:13.212659+05:30,pythondevice01,25.38,68.59,1025.54,0.37,1,Normal,0.07264007607783696
2026-08-11T17:30:15.272350+05:30,pythondevice01,24.8,42.96,1016.77,0.17,1,Normal,0.06163937905200989
2026-08-11T17:30:17.289959+05:30,pythondevice01,21.72,43.94,1007.95,0.58,1,Normal,0.06667800540748825
2026-08-11T17:30:19.295741+05:30,pythondevice01,34.13,64.81,1026.97,0.85,1,Normal,0.0445476087160519
2026-08-11T17:30:21.301824+05:30,pythondevice01,34.64,62.17,1016.28,0.18,1,Normal,0.02794817767429414
2026-08-11T17:30:23.307333+05:30,pythondevice01,27.08,61.18,991.19,0.37,1,Normal,0.03208996590729574
2026-08-11T17:30:25.311791+05:30,pythondevice01,30.32,65.09,1000.61,0.96,1,Normal,0.0692489593013702
2026-08-11T17:30:27.316766+05:30,pythondevice01,21.6,54.02,993.32,0.7,1,Normal,0.022884268096415306
2026-08-11T17:30:29.326759+05:30,pythondevice01,31.91,76.12,1001.68,0.52,1,Normal,0.07436042335581039
2026-08-11T17:30:31.381819+05:30,pythondevice01,21.13,74.13,1007.92,0.52,1,Normal,0.0449061217097374
2026-08-11T17:30:33.386940+05:30,pythondevice01,23.59,65.94,1002.66,0.12,1,Normal,0.036004933862760935
2026-08-11T17:30:35.391758+05:30,pythondevice01,25.46,53.16,998.94,0.63,1,Normal,0.10520684918516165
2026-08-11T17:30:37.395707+05:30,pythondevice01,21.38,67.16,1007.7,0.49,1,Normal,0.05951108287386231
2026-08-11T17:30:39.402594+05:30,pythondevice01,28.07,77.96,1029.92,0.27,-1,Anomaly,-0.016580416664026987
2026-08-11T17:30:41.408450+05:30,pythondevice01,34.94,58.81,1014.35,0.71,1,Normal,0.04585539132186056
2026-08-11T17:30:43.414611+05:30,pythondevice01,34.1,60.34,1019.24,0.14,1,Normal,0.04230121724611691
2026-08-11T17:30:45.418937+05:30,pythondevice01,20.95,75.85,1026.67,0.49,1,Normal,0.004254770828010179
2026-08-11T17:30:47.456768+05:30,pythondevice01,24.93,43.4,999.83,0.87,1,Normal,0.0557405564345782
